index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
2334,CISO,PGAE,2025-12-26 09:14:19.169901+00:00,2024-08-26 08:00:00,2025-12-25 08:00:00,2024-08-26 08:00:00,2025-12-25 08:00:00,True,True,11665.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2334,CISO,SCE,2025-12-26 09:14:26.072015+00:00,2024-08-23 08:00:00,2025-12-25 08:00:00,2024-08-23 08:00:00,2025-12-25 08:00:00,True,True,11737.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2334,CISO,SDGE,2025-12-26 09:14:32.272025+00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,True,True,10057.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2334,CISO,VEA,2025-12-26 09:14:48.023654+00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,True,True,10057.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2335,CISO,PGAE,2025-12-26 10:13:01.939072+00:00,2024-08-26 08:00:00,2025-12-25 08:00:00,2024-08-26 08:00:00,2025-12-25 08:00:00,True,True,11665.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2335,CISO,SCE,2025-12-26 10:13:09.446762+00:00,2024-08-23 08:00:00,2025-12-25 08:00:00,2024-08-23 08:00:00,2025-12-25 08:00:00,True,True,11737.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2335,CISO,SDGE,2025-12-26 10:13:15.894529+00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,True,True,10057.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2335,CISO,VEA,2025-12-26 10:13:21.661842+00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,2024-11-01 08:00:00,2025-12-25 08:00:00,True,True,10057.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2336,CISO,PGAE,2025-12-26 11:11:14.490769+00:00,2024-08-26 08:00:00,2025-12-26 07:00:00,2024-08-26 08:00:00,2025-12-26 07:00:00,True,True,11688.0,165.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2336,CISO,SCE,2025-12-26 11:11:20.623023+00:00,2024-08-23 08:00:00,2025-12-26 07:00:00,2024-08-23 08:00:00,2025-12-26 07:00:00,True,True,11760.0,175.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2336,CISO,SDGE,2025-12-26 11:11:26.268893+00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,True,True,10080.0,160.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2336,CISO,VEA,2025-12-26 11:11:31.567314+00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,True,True,10080.0,160.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2337,CISO,PGAE,2025-12-26 12:19:23.884008+00:00,2024-08-26 08:00:00,2025-12-26 07:00:00,2024-08-26 08:00:00,2025-12-26 07:00:00,True,True,11688.0,165.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2337,CISO,SCE,2025-12-26 12:19:30.827962+00:00,2024-08-23 08:00:00,2025-12-26 07:00:00,2024-08-23 08:00:00,2025-12-26 07:00:00,True,True,11760.0,175.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2337,CISO,SDGE,2025-12-26 12:19:36.290776+00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,True,True,10080.0,160.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2337,CISO,VEA,2025-12-26 12:19:42.276396+00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,True,True,10080.0,160.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2338,CISO,PGAE,2025-12-26 12:30:29.879488+00:00,2024-08-26 08:00:00,2025-12-26 07:00:00,2024-08-26 08:00:00,2025-12-26 07:00:00,True,True,11688.0,165.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2338,CISO,SCE,2025-12-26 12:30:35.499857+00:00,2024-08-23 08:00:00,2025-12-26 07:00:00,2024-08-23 08:00:00,2025-12-26 07:00:00,True,True,11760.0,175.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2338,CISO,SDGE,2025-12-26 12:30:41.435064+00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,True,True,10080.0,160.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2338,CISO,VEA,2025-12-26 12:30:47.748479+00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,2024-11-01 08:00:00,2025-12-26 07:00:00,True,True,10080.0,160.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2339,CISO,PGAE,2025-12-26 13:27:54.194031+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2339,CISO,SCE,2025-12-26 13:28:01.239454+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2339,CISO,SDGE,2025-12-26 13:28:06.561048+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2339,CISO,VEA,2025-12-26 13:28:22.618480+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2340,CISO,PGAE,2025-12-26 14:12:25.742318+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2340,CISO,SCE,2025-12-26 14:12:42.547912+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2340,CISO,SDGE,2025-12-26 14:12:49.402850+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2340,CISO,VEA,2025-12-26 14:12:55.646159+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2341,CISO,PGAE,2025-12-26 15:12:02.531139+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2341,CISO,SCE,2025-12-26 15:12:12.535904+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2341,CISO,SDGE,2025-12-26 15:12:17.661511+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2341,CISO,VEA,2025-12-26 15:12:23.420463+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2342,CISO,PGAE,2025-12-26 16:13:17.360182+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2342,CISO,SCE,2025-12-26 16:13:22.743079+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2342,CISO,SDGE,2025-12-26 16:13:28.086580+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2342,CISO,VEA,2025-12-26 16:13:42.923936+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2343,CISO,PGAE,2025-12-26 17:05:39.124277+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2343,CISO,SCE,2025-12-26 17:06:11.263540+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2343,CISO,SDGE,2025-12-26 17:06:24.386393+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2343,CISO,VEA,2025-12-26 17:06:38.360765+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2344,CISO,PGAE,2025-12-26 18:16:52.289947+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2344,CISO,SCE,2025-12-26 18:16:57.477365+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2344,CISO,SDGE,2025-12-26 18:17:02.513003+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2344,CISO,VEA,2025-12-26 18:17:07.397214+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2345,CISO,PGAE,2025-12-26 19:04:41.990706+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2345,CISO,SCE,2025-12-26 19:04:51.719006+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2345,CISO,SDGE,2025-12-26 19:04:56.878550+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2345,CISO,VEA,2025-12-26 19:05:02.880651+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2346,CISO,PGAE,2025-12-26 20:12:50.301922+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2346,CISO,SCE,2025-12-26 20:12:59.380959+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2346,CISO,SDGE,2025-12-26 20:13:07.667806+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2346,CISO,VEA,2025-12-26 20:13:14.577757+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2347,CISO,PGAE,2025-12-26 21:10:38.748251+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2347,CISO,SCE,2025-12-26 21:10:51.541114+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2347,CISO,SDGE,2025-12-26 21:10:57.304663+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2347,CISO,VEA,2025-12-26 21:11:02.609607+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2348,CISO,PGAE,2025-12-26 22:11:55.128106+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2348,CISO,SCE,2025-12-26 22:12:01.246066+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2348,CISO,SDGE,2025-12-26 22:12:17.192095+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2348,CISO,VEA,2025-12-26 22:12:29.057003+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2349,CISO,PGAE,2025-12-26 23:12:04.271230+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2349,CISO,SCE,2025-12-26 23:12:21.635202+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2349,CISO,SDGE,2025-12-26 23:12:28.216806+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2349,CISO,VEA,2025-12-26 23:12:33.110993+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2350,CISO,PGAE,2025-12-27 00:46:30.899385+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2350,CISO,SCE,2025-12-27 00:46:37.146954+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2350,CISO,SDGE,2025-12-27 00:46:42.989799+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2350,CISO,VEA,2025-12-27 00:46:58.283873+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2351,CISO,PGAE,2025-12-27 01:08:56.396491+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2351,CISO,SCE,2025-12-27 01:09:05.238778+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2351,CISO,SDGE,2025-12-27 01:09:12.284812+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2351,CISO,VEA,2025-12-27 01:09:19.102329+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2352,CISO,PGAE,2025-12-27 02:45:33.273189+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2352,CISO,SCE,2025-12-27 02:45:40.729498+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2352,CISO,SDGE,2025-12-27 02:45:46.461849+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2352,CISO,VEA,2025-12-27 02:45:51.316780+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2353,CISO,PGAE,2025-12-27 03:51:01.106250+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2353,CISO,SCE,2025-12-27 03:51:08.734706+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2353,CISO,SDGE,2025-12-27 03:51:15.404171+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2353,CISO,VEA,2025-12-27 03:51:21.702458+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2354,CISO,PGAE,2025-12-27 04:24:09.921028+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2354,CISO,SCE,2025-12-27 04:24:16.325108+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2354,CISO,SDGE,2025-12-27 04:24:22.156838+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2354,CISO,VEA,2025-12-27 04:24:28.881846+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2355,CISO,PGAE,2025-12-27 05:13:38.046556+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2355,CISO,SCE,2025-12-27 05:13:45.470079+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2355,CISO,SDGE,2025-12-27 05:13:51.612542+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2355,CISO,VEA,2025-12-27 05:13:57.461208+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2356,CISO,PGAE,2025-12-27 06:16:12.200736+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2356,CISO,SCE,2025-12-27 06:16:18.467867+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2356,CISO,SDGE,2025-12-27 06:16:24.369993+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2356,CISO,VEA,2025-12-27 06:16:29.621131+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2357,CISO,PGAE,2025-12-27 07:11:40.012442+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2357,CISO,SCE,2025-12-27 07:11:45.764999+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2357,CISO,SDGE,2025-12-27 07:11:50.906498+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2357,CISO,VEA,2025-12-27 07:11:56.091362+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2358,CISO,PGAE,2025-12-27 08:14:50.430429+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2358,CISO,SCE,2025-12-27 08:14:56.443430+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2358,CISO,SDGE,2025-12-27 08:15:01.056112+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2358,CISO,VEA,2025-12-27 08:15:05.967379+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2359,CISO,PGAE,2025-12-27 09:12:01.095719+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2359,CISO,SCE,2025-12-27 09:12:08.127711+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2359,CISO,SDGE,2025-12-27 09:12:24.466784+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2359,CISO,VEA,2025-12-27 09:12:31.314848+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2360,CISO,PGAE,2025-12-27 10:11:09.330727+00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,2024-08-26 08:00:00,2025-12-26 08:00:00,True,True,11689.0,142.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2360,CISO,SCE,2025-12-27 10:11:16.541102+00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,2024-08-23 08:00:00,2025-12-26 08:00:00,True,True,11761.0,152.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2360,CISO,SDGE,2025-12-27 10:11:21.623977+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2360,CISO,VEA,2025-12-27 10:11:37.709394+00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,2024-11-01 08:00:00,2025-12-26 08:00:00,True,True,10081.0,137.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
2361,CISO,PGAE,2025-12-27 11:06:11.765167+00:00,2024-08-26 08:00:00,2025-12-27 07:00:00,2024-08-26 08:00:00,2025-12-27 07:00:00,True,True,11712.0,165.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
